ID,"Mr. Enfield and the lawyer were on the other side of the by-street; but when they came abreast of the entry, the former lifted up his cane and pointed.",RLS
ID,Š—“Did you ever remark that door?,RLS
ID,Š— he asked; and when his companion had replied in the affirmative.,RLS
ID,"Š—“It is connected in my mind,Š— added he, Š—“with a very odd storyŠ—.",RLS
ID,Š—“Indeed?,RLS
ID,"Š— said Mr. Utterson, with a slight change of voice, Š—“and what was that?",RLS
ID,"Š—  Š—“Well, it was this way,Š— returned Mr. Enfield: Š—“I was coming home from some place at the end of the world, about three oŠ—Èclock of a black winter morning, and my way lay through a part of town where there was literally nothing to be seen but lamps.",RLS
ID,"Street after street and all the folks asleep--street after street, all lighted up as if for a procession and all as empty as a church--till at last I got into that state of mind when a man listens and listens and begins to long for the sight of a policeman.",RLS
ID,"All at once, I saw two figures: one a little man who was stumping along eastward at a good walk, and the other a girl of maybe eight or ten who was running as hard as she was able down a cross street.",RLS
ID,"Well, sir, the two ran into one another naturally enough at the corner; and then came the horrible part of the thing; for the man trampled calmly over the childŠ—Ès body and left her screaming on the ground.",RLS
ID,"It sounds nothing to hear, but it was hellish to see.",RLS
ID,It wasnŠ—Èt like a man; it was like some damned Juggernaut.,RLS
ID,"I gave a few halloa, took to my heels, collared my gentleman, and brought him back to where there was already quite a group about the screaming child.",RLS
ID,"He was perfectly cool and made no resistance, but gave me one look, so ugly that it brought out the sweat on me like running.",RLS
ID,"The people who had turned out were the girlŠ—Ès own family; and pretty soon, the doctor, for whom she had been sent put in his appearance.",RLS
ID,"Well, the child was not much the worse, more frightened, according to the Sawbones; and there you might have supposed would be an end to it.",RLS
ID,But there was one curious circumstance.,RLS
ID,I had taken a loathing to my gentleman at first sight.,RLS
ID,"So had the childŠ—Ès family, which was only natural.",RLS
ID,But the doctorŠ—Ès case was what struck me.,RLS
ID,"He was the usual cut and dry apothecary, of no particular age and colour, with a strong Edinburgh accent and about as emotional as a bagpipe.",RLS
ID,"Well, sir, he was like the rest of us; every time he looked at my prisoner, I saw that Sawbones turn sick and white with desire to kill him.",RLS
ID,"I knew what was in his mind, just as he knew what was in mine; and killing being out of the question, we did the next best.",RLS
ID,We told the man we could and would make such a scandal out of this as should make his name stink from one end of London to the other.,RLS
ID,"If he had any friends or any credit, we undertook that he should lose them.",RLS
ID,"And all the time, as we were pitching it in red hot, we were keeping the women off him as best we could for they were as wild as harpies.",RLS
ID,"I never saw a circle of such hateful faces; and there was the man in the middle, with a kind of black sneering coolness--frightened too, I could see that--but carrying it off, sir, really like Satan.",RLS
ID,"`If you choose to make capital out of this accident,Š—È said he, `I am naturally helpless.",RLS
ID,"No gentleman but wishes to avoid a scene,Š—È says he.",RLS
ID,`Name your figure.,RLS
ID,"Š—È Well, we screwed him up to a hundred pounds for the childŠ—Ès family; he would have clearly liked to stick out; but there was something about the lot of us that meant mischief, and at last he struck.",RLS
ID,The next thing was to get the money; and where do you think he carried us but to that place with the door?,RLS
ID,#NAME?,RLS
ID,The figure was stiff; but the signature was good for more than that if it was only genuine.,RLS
ID,"I took the liberty of pointing out to my gentleman that the whole business looked apocryphal, and that a man does not, in real life, walk into a cellar door at four in the morning and come out with another manŠ—Ès cheque for close upon a hundred pounds.",RLS
ID,But he was quite easy and sneering.,RLS
ID,"`Set your mind at rest,Š—È says he, `I will stay with you till the banks open and cash the cheque myself.",RLS
ID,"Š—È So we all set off, the doctor, and the childŠ—Ès father, and our friend and myself, and passed the rest of the night in my chambers; and next day, when we had breakfasted, went in a body to the bank.",RLS
ID,"I gave in the cheque myself, and said I had every reason to believe it was a forgery.",RLS
ID,Not a bit of it.,RLS
ID,The cheque was genuineŠ—.,RLS
ID,"Š—“Tut-tut,Š— said Mr. Utterson.",RLS
ID,"Š—“I see you feel as I do,Š— said Mr. Enfield.",RLS
ID,"Š—“Yes, itŠ—Ès a bad story.",RLS
ID,"For my man was a fellow that nobody could have to do with, a really damnable man; and the person that drew the cheque is the very pink of the proprieties, celebrated too, and (what makes it worse) one of your fellows who do what they call good.",RLS
ID,Black mail I suppose; an honest man paying through the nose for some of the capers of his youth.,RLS
ID,"Black Mail House is what I call the place with the door, in consequence.",RLS
ID,"Though even that, you know, is far from explaining all,Š— he added, and with the words fell into a vein of musing.",RLS
ID,From this he was recalled by Mr. Utterson asking rather suddenly: Š—“And you donŠ—Èt know if the drawer of the cheque lives there?,RLS
ID,"Š—  Š—“A likely place, isnŠ—Èt it?",RLS
ID,Š— returned Mr. Enfield.,RLS
ID,Š—“But I happen to have noticed his address; he lives in some square or otherŠ—.,RLS
ID,Š—“And you never asked about the--place with the door?,RLS
ID,Š— said Mr. Utterson.,RLS
ID,"Š—“No, sir: I had a delicacy,Š— was the reply.",RLS
ID,Š—“I feel very strongly about putting questions; it partakes too much of the style of the day of judgment.,RLS
ID,"You start a question, and itŠ—Ès like starting a stone.",RLS
ID,"You sit quietly on the top of a hill; and away the stone goes, starting others; and presently some bland old bird (the last you would have thought of) is knocked on the head in his own back garden and the family have to change their name.",RLS
ID,"No sir, I make it a rule of mine: the more it looks like Queer Street, the less I askŠ—.",RLS
ID,"Š—“A very good rule, too,Š— said the lawyer.",RLS
ID,"Š—“But I have studied the place for myself,Š— continued Mr. Enfield.",RLS
ID,Š—“It seems scarcely a house.,RLS
ID,"There is no other door, and nobody goes in or out of that one but, once in a great while, the gentleman of my adventure.",RLS
ID,There are three windows looking on the court on the first floor; none below; the windows are always shut but theyŠ—Ère clean.,RLS
ID,And then there is a chimney which is generally smoking; so somebody must live there.,RLS
ID,"And yet itŠ—Ès not so sure; for the buildings are so packed together about the court, that itŠ—Ès hard to say where one ends and another beginsŠ—.",RLS
ID,"The pair walked on again for a while in silence; and then Š—“Enfield,Š—  said Mr. Utterson, Š—“thatŠ—Ès a good rule of yoursŠ—.",RLS
ID,"Š—“Yes, I think it is,Š— returned Enfield.",RLS
ID,"Š—“But for all that,Š— continued the lawyer, Š—“thereŠ—Ès one point I want to ask: I want to ask the name of that man who walked over the childŠ—.",RLS
ID,"Š—“Well,Š— said Mr. Enfield, Š—“I canŠ—Èt see what harm it would do.",RLS
ID,It was a man of the name of HydeŠ—.,RLS
ID,"Š—“Hm,Š— said Mr. Utterson.",RLS
ID,Š—“What sort of a man is he to see?,RLS
ID,Š—  Š—“He is not easy to describe.,RLS
ID,"There is something wrong with his appearance; something displeasing, something down-right detestable.",RLS
ID,"I never saw a man I so disliked, and yet I scarce know why.",RLS
ID,"He must be deformed somewhere; he gives a strong feeling of deformity, although I couldnŠ—Èt specify the point.",RLS
ID,"HeŠ—Ès an extraordinary looking man, and yet I really can name nothing out of the way.",RLS
ID,"No, sir; I can make no hand of it; I canŠ—Èt describe him.",RLS
ID,And itŠ—Ès not want of memory; for I declare I can see him this momentŠ—.,RLS
ID,Mr. Utterson again walked some way in silence and obviously under a weight of consideration.,RLS
ID,Š—“You are sure he used a key?,RLS
ID,Š— he inquired at last.,RLS
ID,Š—“My dear sir.,RLS
ID,.,RLS
ID,Š—.,RLS
ID,"began Enfield, surprised out of himself.",RLS
ID,"Š—“Yes, I know,Š— said Utterson; Š—“I know it must seem strange.",RLS
ID,"The fact is, if I do not ask you the name of the other party, it is because I know it already.",RLS
ID,"You see, Richard, your tale has gone home.",RLS
ID,If you have been inexact in any point you had better correct itŠ—.,RLS
ID,"Š—“I think you might have warned me,Š— returned the other with a touch of sullenness.",RLS
ID,"Š—“But I have been pedantically exact, as you call it.",RLS
ID,"The fellow had a key; and whatŠ—Ès more, he has it still.",RLS
ID,I saw him use it not a week agoŠ—.,RLS
ID,Mr. Utterson sighed deeply but said never a word; and the young man presently resumed.,RLS
ID,"Š—“Here is another lesson to say nothing,Š— said he.",RLS
ID,Š—“I am ashamed of my long tongue.,RLS
ID,Let us make a bargain never to refer to this againŠ—.,RLS
ID,"Š—“With all my heart,Š— said the lawyer.",RLS
ID,"Š—“I shake hands on that, RichardŠ—.",RLS
ID,SEARCH FOR MR.,RLS
ID,HYDE   That evening Mr. Utterson came home to his bachelor house in sombre spirits and sat down to dinner without relish.,RLS
ID,"It was his custom of a Sunday, when this meal was over, to sit close by the fire, a volume of some dry divinity on his reading desk, until the clock of the neighbouring church rang out the hour of twelve, when he would go soberly and gratefully to bed.",RLS
ID,"On this night however, as soon as the cloth was taken away, he took up a candle and went into his business room.",RLS
ID,"There he opened his safe, took from the most private part of it a document endorsed on the envelope as Dr. JekyllŠ—Ès Will and sat down with a clouded brow to study its contents.",RLS
ID,"The will was holograph, for Mr. Utterson though he took charge of it now that it was made, had refused to lend the least assistance in the making of it; it provided not only that, in case of the decease of Henry Jekyll, M.D., D.C.L., L.L.D., F.R.S., etc.",RLS
ID,", all his possessions were to pass into the hands of his Š—“friend and benefactor Edward Hyde,Š— but that in case of Dr. JekyllŠ—Ès Š—“disappearance or unexplained absence for any period exceeding three calendar months,Š— the said Edward Hyde should step into the said Henry JekyllŠ—Ès shoes without further delay and free from any burthen or obligation beyond the payment of a few small sums to the members of the doctorŠ—Ès household.",RLS
ID,This document had long been the lawyerŠ—Ès eyesore.,RLS
ID,"It offended him both as a lawyer and as a lover of the sane and customary sides of life, to whom the fanciful was the immodest.",RLS
ID,"And hitherto it was his ignorance of Mr. Hyde that had swelled his indignation; now, by a sudden turn, it was his knowledge.",RLS
ID,It was already bad enough when the name was but a name of which he could learn no more.,RLS
ID,"It was worse when it began to be clothed upon with detestable attributes; and out of the shifting, insubstantial mists that had so long baffled his eye, there leaped up the sudden, definite presentment of a fiend.",RLS
ID,"Š—“I thought it was madness,Š— he said, as he replaced the obnoxious paper in the safe, Š—“and now I begin to fear it is disgraceŠ—.",RLS
ID,"With that he blew out his candle, put on a greatcoat, and set forth in the direction of Cavendish Square, that citadel of medicine, where his friend, the great Dr. Lanyon, had his house and received his crowding patients.",RLS
ID,"Š—“If anyone knows, it will be Lanyon,Š— he had thought.",RLS
ID,"The solemn butler knew and welcomed him; he was subjected to no stage of delay, but ushered direct from the door to the dining-room where Dr. Lanyon sat alone over his wine.",RLS
ID,"This was a hearty, healthy, dapper, red-faced gentleman, with a shock of hair prematurely white, and a boisterous and decided manner.",RLS
ID,"At sight of Mr. Utterson, he sprang up from his chair and welcomed him with both hands.",RLS
ID,"The geniality, as was the way of the man, was somewhat theatrical to the eye; but it reposed on genuine feeling.",RLS
ID,"For these two were old friends, old mates both at school and college, both thorough respectors of themselves and of each other, and what does not always follow, men who thoroughly enjoyed each otherŠ—Ès company.",RLS
ID,"After a little rambling talk, the lawyer led up to the subject which so disagreeably preoccupied his mind.",RLS
ID,"Š—“I suppose, Lanyon,Š— said he, Š—“you and I must be the two oldest friends that Henry Jekyll has?",RLS
ID,"Š—  Š—“I wish the friends were younger,Š— chuckled Dr. Lanyon.",RLS
ID,Š—“But I suppose we are.,RLS
ID,And what of that?,RLS
ID,I see little of him nowŠ—.,RLS
ID,Š—“Indeed?,RLS
ID,Š— said Utterson.,RLS
ID,Š—“I thought you had a bond of common interestŠ—.,RLS
ID,"Š—“We had,Š— was the reply.",RLS
ID,Š—“But it is more than ten years since Henry Jekyll became too fanciful for me.,RLS
ID,"He began to go wrong, wrong in mind; and though of course I continue to take an interest in him for old sakeŠ—Ès sake, as they say, I see and I have seen devilish little of the man.",RLS
ID,"Such unscientific balderdash,Š— added the doctor, flushing suddenly purple, Š—“would have estranged Damon and PythiasŠ—.",RLS
ID,This little spirit of temper was somewhat of a relief to Mr. Utterson.,RLS
ID,"Š—“They have only differed on some point of science,Š— he thought; and being a man of no scientific passions (except in the matter of conveyancing), he even added: Š—“It is nothing worse than that!",RLS
ID,"Š— He gave his friend a few seconds to recover his composure, and then approached the question he had come to put.",RLS
ID,Š—“Did you ever come across a protege of his--one Hyde?,RLS
ID,Š— he asked.,RLS
ID,Š—“Hyde?,RLS
ID,Š— repeated Lanyon.,RLS
ID,Š—“No.,RLS
ID,Never heard of him.,RLS
ID,Since my timeŠ—.,RLS
ID,"That was the amount of information that the lawyer carried back with him to the great, dark bed on which he tossed to and fro, until the small hours of the morning began to grow large.",RLS
ID,"It was a night of little ease to his toiling mind, toiling in mere darkness and beseiged by questions.",RLS
ID,"Six oŠ—Èclock struck on the bells of the church that was so conveniently near to Mr. UttersonŠ—Ès dwelling, and still he was digging at the problem.",RLS
ID,"Hitherto it had touched him on the intellectual side alone; but now his imagination also was engaged, or rather enslaved; and as he lay and tossed in the gross darkness of the night and the curtained room, Mr. EnfieldŠ—Ès tale went by before his mind in a scroll of lighted pictures.",RLS
ID,"He would be aware of the great field of lamps of a nocturnal city; then of the figure of a man walking swiftly; then of a child running from the doctorŠ—Ès; and then these met, and that human Juggernaut trod the child down and passed on regardless of her screams.",RLS
ID,"Or else he would see a room in a rich house, where his friend lay asleep, dreaming and smiling at his dreams; and then the door of that room would be opened, the curtains of the bed plucked apart, the sleeper recalled, and lo!",RLS
ID,"there would stand by his side a figure to whom power was given, and even at that dead hour, he must rise and do its bidding.",RLS
ID,"The figure in these two phases haunted the lawyer all night; and if at any time he dozed over, it was but to see it glide more stealthily through sleeping houses, or move the more swiftly and still the more swiftly, even to dizziness, through wider labyrinths of lamplighted city, and at every street corner crush a child and leave her screaming.",RLS
ID,"And still the figure had no face by which he might know it; even in his dreams, it had no face, or one that baffled him and melted before his eyes; and thus it was that there sprang up and grew apace in the lawyerŠ—Ès mind a singularly strong, almost an inordinate, curiosity to behold the features of the real Mr. Hyde.",RLS
ID,"If he could but once set eyes on him, he thought the mystery would lighten and perhaps roll altogether away, as was the habit of mysterious things when well examined.",RLS
ID,He might see a reason for his friendŠ—Ès strange preference or bondage (call it which you please) and even for the startling clause of the will.,RLS
ID,"At least it would be a face worth seeing: the face of a man who was without bowels of mercy: a face which had but to show itself to raise up, in the mind of the unimpressionable Enfield, a spirit of enduring hatred.",RLS
ID,"From that time forward, Mr. Utterson began to haunt the door in the by-street of shops.",RLS
ID,"In the morning before office hours, at noon when business was plenty, and time scarce, at night under the face of the fogged city moon, by all lights and at all hours of solitude or concourse, the lawyer was to be found on his chosen post.",RLS
ID,"Š—“If he be Mr. Hyde,Š— he had thought, Š—“I shall be Mr. SeekŠ—.",RLS
ID,And at last his patience was rewarded.,RLS
ID,"It was a fine dry night; frost in the air; the streets as clean as a ballroom floor; the lamps, unshaken by any wind, drawing a regular pattern of light and shadow.",RLS
ID,"By ten oŠ—Èclock, when the shops were closed the by-street was very solitary and, in spite of the low growl of London from all round, very silent.",RLS
ID,Small sounds carried far; domestic sounds out of the houses were clearly audible on either side of the roadway; and the rumour of the approach of any passenger preceded him by a long time.,RLS
ID,"Mr. Utterson had been some minutes at his post, when he was aware of an odd light footstep drawing near.",RLS
ID,"In the course of his nightly patrols, he had long grown accustomed to the quaint effect with which the footfalls of a single person, while he is still a great way off, suddenly spring out distinct from the vast hum and clatter of the city.",RLS
ID,"Yet his attention had never before been so sharply and decisively arrested; and it was with a strong, superstitious prevision of success that he withdrew into the entry of the court.",RLS
ID,"The steps drew swiftly nearer, and swelled out suddenly louder as they turned the end of the street.",RLS
ID,"The lawyer, looking forth from the entry, could soon see what manner of man he had to deal with.",RLS
ID,"He was small and very plainly dressed and the look of him, even at that distance, went somehow strongly against the watcherŠ—Ès inclination.",RLS
ID,"But he made straight for the door, crossing the roadway to save time; and as he came, he drew a key from his pocket like one approaching home.",RLS
ID,Mr. Utterson stepped out and touched him on the shoulder as he passed.,RLS
ID,"Š—“Mr. Hyde, I think?",RLS
ID,Š—  Mr. Hyde shrank back with a hissing intake of the breath.,RLS
ID,"But his fear was only momentary; and though he did not look the lawyer in the face, he answered coolly enough: Š—“That is my name.",RLS
ID,What do you want?,RLS
ID,"Š—  Š—“I see you are going in,Š— returned the lawyer.",RLS
ID,"Š—“I am an old friend of Dr. JekyllŠ—Ès--Mr. Utterson of Gaunt Street--you must have heard of my name; and meeting you so conveniently, I thought you might admit meŠ—.",RLS
ID,"Š—“You will not find Dr. Jekyll; he is from home,Š— replied Mr. Hyde, blowing in the key.",RLS
ID,"And then suddenly, but still without looking up, Š—“How did you know me?",RLS
ID,Š— he asked.,RLS
ID,"Š—“On your side,Š— said Mr. Utterson Š—“will you do me a favour?",RLS
ID,"Š—  Š—“With pleasure,Š— replied the other.",RLS
ID,Š—“What shall it be?,RLS
ID,Š—  Š—“Will you let me see your face?,RLS
ID,Š— asked the lawyer.,RLS
ID,"Mr. Hyde appeared to hesitate, and then, as if upon some sudden reflection, fronted about with an air of defiance; and the pair stared at each other pretty fixedly for a few seconds.",RLS
ID,"Š—“Now I shall know you again,Š— said Mr. Utterson.",RLS
ID,Š—“It may be usefulŠ—.,RLS
ID,"Š—“Yes,Š— returned Mr. Hyde, Š—“It is as well we have met; and apropos, you should have my addressŠ—.",RLS
ID,And he gave a number of a street in Soho.,RLS
ID,Š—“Good God!,RLS
ID,"Š— thought Mr. Utterson, Š—“can he, too, have been thinking of the will?",RLS
ID,Š— But he kept his feelings to himself and only grunted in acknowledgment of the address.,RLS
ID,"Š—“And now,Š— said the other, Š—“how did you know me?",RLS
ID,"Š—  Š—“By description,Š— was the reply.",RLS
ID,Š—“Whose description?,RLS
ID,"Š—  Š—“We have common friends,Š— said Mr. Utterson.",RLS
ID,"Š—“Common friends,Š— echoed Mr. Hyde, a little hoarsely.",RLS
ID,Š—“Who are they?,RLS
ID,"Š—  Š—“Jekyll, for instance,Š— said the lawyer.",RLS
ID,"Š—“He never told you,Š— cried Mr. Hyde, with a flush of anger.",RLS
ID,Š—“I did not think you would have liedŠ—.,RLS
ID,"Š—“Come,Š— said Mr. Utterson, Š—“that is not fitting languageŠ—.",RLS
ID,"The other snarled aloud into a savage laugh; and the next moment, with extraordinary quickness, he had unlocked the door and disappeared into the house.",RLS
ID,"The lawyer stood awhile when Mr. Hyde had left him, the picture of disquietude.",RLS
ID,"Then he began slowly to mount the street, pausing every step or two and putting his hand to his brow like a man in mental perplexity.",RLS
ID,"The problem he was thus debating as he walked, was one of a class that is rarely solved.",RLS
ID,"Mr. Hyde was pale and dwarfish, he gave an impression of deformity without any nameable malformation, he had a displeasing smile, he had borne himself to the lawyer with a sort of murderous mixture of timidity and boldness, and he spoke with a husky, whispering and somewhat broken voice; all these were points against him, but not all of these together could explain the hitherto unknown disgust, loathing and fear with which Mr. Utterson regarded him.",RLS
ID,"Š—“There must be something else,Š— said the perplexed gentleman.",RLS
ID,"Š—“There is something more, if I could find a name for it.",RLS
ID,"God bless me, the man seems hardly human!",RLS
ID,"Something troglodytic, shall we say?",RLS
ID,or can it be the old story of Dr. Fell?,RLS
ID,"or is it the mere radiance of a foul soul that thus transpires through, and transfigures, its clay continent?",RLS
ID,"The last, I think; for, O my poor old Harry Jekyll, if ever I read SatanŠ—Ès signature upon a face, it is on that of your new friendŠ—.",RLS
ID,"Round the corner from the by-street, there was a square of ancient, handsome houses, now for the most part decayed from their high estate and let in flats and chambers to all sorts and conditions of men; map-engravers, architects, shady lawyers and the agents of obscure enterprises.",RLS
ID,"One house, however, second from the corner, was still occupied entire; and at the door of this, which wore a great air of wealth and comfort, though it was now plunged in darkness except for the fanlight, Mr. Utterson stopped and knocked.",RLS
ID,"A well-dressed, elderly servant opened the door.",RLS
ID,"Š—“Is Dr. Jekyll at home, Poole?",RLS
ID,Š— asked the lawyer.,RLS
ID,"Š—“I will see, Mr. Utterson,Š— said Poole, admitting the visitor, as he spoke, into a large, low-roofed, comfortable hall paved with flags, warmed (after the fashion of a country house) by a bright, open fire, and furnished with costly cabinets of oak.",RLS
ID,"Š—“Will you wait here by the fire, sir?",RLS
ID,or shall I give you a light in the dining-room?,RLS
ID,"Š—  Š—“Here, thank you,Š— said the lawyer, and he drew near and leaned on the tall fender.",RLS
ID,"This hall, in which he was now left alone, was a pet fancy of his friend the doctorŠ—Ès; and Utterson himself was wont to speak of it as the pleasantest room in London.",RLS
ID,"But tonight there was a shudder in his blood; the face of Hyde sat heavy on his memory; he felt (what was rare with him) a nausea and distaste of life; and in the gloom of his spirits, he seemed to read a menace in the flickering of the firelight on the polished cabinets and the uneasy starting of the shadow on the roof.",RLS
ID,"He was ashamed of his relief, when Poole presently returned to announce that Dr. Jekyll was gone out.",RLS
ID,"Š—“I saw Mr. Hyde go in by the old dissecting room, Poole,Š— he said.",RLS
ID,"Š—“Is that right, when Dr. Jekyll is from home?",RLS
ID,"Š—  Š—“Quite right, Mr. Utterson, sir,Š— replied the servant.",RLS
ID,Š—“Mr. Hyde has a keyŠ—.,RLS
ID,"Š—“Your master seems to repose a great deal of trust in that young man, Poole,Š— resumed the other musingly.",RLS
ID,"Š—“Yes, sir, he does indeed,Š— said Poole.",RLS
ID,Š—“We have all orders to obey himŠ—.,RLS
ID,Š—“I do not think I ever met Mr. Hyde?,RLS
ID,Š— asked Utterson.,RLS
ID,"Š—“O, dear no, sir.",RLS
ID,"He never dines here,Š— replied the butler.",RLS
ID,Š—“Indeed we see very little of him on this side of the house; he mostly comes and goes by the laboratoryŠ—.,RLS
ID,"Š—“Well, good-night, PooleŠ—.",RLS
ID,"Š—“Good-night, Mr. UttersonŠ—.",RLS
ID,And the lawyer set out homeward with a very heavy heart.,RLS
ID,"Š—“Poor Harry Jekyll,Š— he thought, Š—“my mind misgives me he is in deep waters!",RLS
ID,"He was wild when he was young; a long while ago to be sure; but in the law of God, there is no statute of limitations.",RLS
ID,"Ay, it must be that; the ghost of some old sin, the cancer of some concealed disgrace: punishment coming, PEDE CLAUDO, years after memory has forgotten and self-love condoned the faultŠ—.",RLS
ID,"And the lawyer, scared by the thought, brooded awhile on his own past, groping in all the corners of memory, least by chance some Jack-in-the-Box of an old iniquity should leap to light there.",RLS
ID,"His past was fairly blameless; few men could read the rolls of their life with less apprehension; yet he was humbled to the dust by the many ill things he had done, and raised up again into a sober and fearful gratitude by the many he had come so near to doing yet avoided.",RLS
ID,"And then by a return on his former subject, he conceived a spark of hope.",RLS
ID,"Š—“This Master Hyde, if he were studied,Š— thought he, Š—“must have secrets of his own; black secrets, by the look of him; secrets compared to which poor JekyllŠ—Ès worst would be like sunshine.",RLS
ID,Things cannot continue as they are.,RLS
ID,"It turns me cold to think of this creature stealing like a thief to HarryŠ—Ès bedside; poor Harry, what a wakening!",RLS
ID,"And the danger of it; for if this Hyde suspects the existence of the will, he may grow impatient to inherit.",RLS
ID,"Ay, I must put my shoulders to the wheel--if Jekyll will but let me,Š— he added, Š—“if Jekyll will only let meŠ—.",RLS
ID,"For once more he saw before his mindŠ—Ès eye, as clear as transparency, the strange clauses of the will.",RLS
ID,DR.,RLS
ID,"JEKYLL WAS QUITE AT EASE   A fortnight later, by excellent good fortune, the doctor gave one of his pleasant dinners to some five or six old cronies, all intelligent, reputable men and all judges of good wine; and Mr. Utterson so contrived that he remained behind after the others had departed.",RLS
ID,"This was no new arrangement, but a thing that had befallen many scores of times.",RLS
ID,"Where Utterson was liked, he was liked well.",RLS
ID,"Hosts loved to detain the dry lawyer, when the light-hearted and loose-tongued had already their foot on the threshold; they liked to sit a while in his unobtrusive company, practising for solitude, sobering their minds in the manŠ—Ès rich silence after the expense and strain of gaiety.",RLS
ID,"To this rule, Dr. Jekyll was no exception; and as he now sat on the opposite side of the fire--a large, well-made, smooth-faced man of fifty, with something of a stylish cast perhaps, but every mark of capacity and kindness--you could see by his looks that he cherished for Mr. Utterson a sincere and warm affection.",RLS
ID,"Š—“I have been wanting to speak to you, Jekyll,Š— began the latter.",RLS
ID,Š—“You know that will of yours?,RLS
ID,Š—  A close observer might have gathered that the topic was distasteful; but the doctor carried it off gaily.,RLS
ID,"Š—“My poor Utterson,Š— said he, Š—“you are unfortunate in such a client.",RLS
ID,"I never saw a man so distressed as you were by my will; unless it were that hide-bound pedant, Lanyon, at what he called my scientific heresies.",RLS
ID,"O, I know heŠ—Ès a good fellow--you neednŠ—Èt frown--an excellent fellow, and I always mean to see more of him; but a hide-bound pedant for all that; an ignorant, blatant pedant.",RLS
ID,I was never more disappointed in any man than LanyonŠ—.,RLS
ID,"Š—“You know I never approved of it,Š— pursued Utterson, ruthlessly disregarding the fresh topic.",RLS
ID,Š—“My will?,RLS
ID,"Yes, certainly, I know that,Š— said the doctor, a trifle sharply.",RLS
ID,Š—“You have told me soŠ—.,RLS
ID,"Š—“Well, I tell you so again,Š— continued the lawyer.",RLS
ID,Š—“I have been learning something of young HydeŠ—.,RLS
ID,"The large handsome face of Dr. Jekyll grew pale to the very lips, and there came a blackness about his eyes.",RLS
ID,"Š—“I do not care to hear more,Š—  said he.",RLS
ID,Š—“This is a matter I thought we had agreed to dropŠ—.,RLS
ID,"Š—“What I heard was abominable,Š— said Utterson.",RLS
ID,Š—“It can make no change.,RLS
ID,"You do not understand my position,Š— returned the doctor, with a certain incoherency of manner.",RLS
ID,"Š—“I am painfully situated, Utterson; my position is a very strange--a very strange one.",RLS
ID,It is one of those affairs that cannot be mended by talkingŠ—.,RLS
